id,x,y,Species,line_num,gmm
483083080,-81.0187,-1.90392,0,0,
500894271,34.44778,-7.40826,0,0,
485836906,34.31698,3.281867,0,0,
515059388,56.85843,10.96668,0,0,
521625948,45.74774,18.73708,0,0,
370694659,31.07294,4.036143,0,0,
501956013,55.0695,1.09329,0,0,
485287944,6.112935,-12.3194,0,0,
313862022,56.32143,57.9675,0,0,
573702137,33.26794,-24.1816,0,0,
584680861,50.69854,-12.5712,0,0,
320668841,37.04421,12.50327,0,0,
556669671,36.10822,18.39031,0,0,
530335449,59.96138,-2.00569,0,0,
510395901,63.69682,-1.44854,0,0,
502574847,32.85577,-9.20957,0,0,
324053705,28.56768,17.46959,0,0,
469761118,30.86936,-6.57282,0,0,
517645929,44.57613,0.098823,0,0,
485884503,30.25844,-5.53061,0,0,
354833767,17.10702,5.520929,0,0,
475330208,5.751595,1.128537,0,0,
485932822,18.28499,6.958139,0,0,
476086391,18.55751,-16.8518,0,0,
560594898,43.65349,-12.8994,0,0,
580624725,1.037018,39.98609,0,0,
480364000,39.37232,20.83508,0,0,
478588073,56.62448,-17.1535,0,0,
490931049,51.20316,19.50149,0,0,
558662244,41.61583,11.60852,0,0,
516086402,11.08924,9.245509,0,0,
348592897,40.74267,22.39837,0,0,
563002088,40.06814,-16.7849,0,0,
573322633,-4.78408,-18.288,0,0,
564408650,15.40921,16.77787,0,5,
517982558,25.87862,30.03973,0,0,
478888052,28.61131,5.441876,0,0,
487659462,42.72588,-7.17462,0,0,
588697518,55.04613,10.85052,0,0,
480124551,14.67497,-14.9999,0,0,
509881736,62.61671,-0.66793,0,0,
322274121,9.714311,25.73311,0,0,
510106222,64.29944,-3.16324,0,0,
513591094,51.32138,-15.6511,0,0,
556356342,53.00308,10.54432,0,0,
476451456,39.11543,8.61842,0,0,
489887491,23.53508,15.0552,0,0,
563248177,41.33287,-16.852,0,0,
608108585,19.80215,-28.6393,0,0,
471410185,7.082501,-37.0301,0,0,
502829071,26.56873,30.71967,0,0,
475744706,3.239704,-44.4025,0,0,
488683425,4.571281,43.85304,0,0,
469763389,46.58218,14.44552,0,0,
555832536,20.81162,-2.14236,0,0,
580257315,52.27061,-12.0339,0,0,
510455612,28.79245,7.041143,0,0,
518287095,54.70246,-9.18288,0,0,
486239338,47.66067,33.10636,0,0,
325815086,52.59697,20.08213,0,0,
516881226,45.31498,-4.74224,0,0,
517753911,39.75353,4.772595,0,0,
480718588,29.87052,12.49119,0,0,
557403606,26.2136,9.276631,0,0,
485938494,5.133861,-4.09432,0,0,
580234482,56.32066,1.452477,0,0,
501566512,4.882303,-12.1341,0,0,
490485142,0.343936,-25.9474,0,0,
562424079,55.15326,-2.9346,0,5,
473020156,41.60536,-13.3961,0,0,
488467273,52.06507,-2.61018,0,0,
568584929,14.36382,-28.5496,0,0,
469720505,36.48265,-6.17611,0,0,
489752610,26.68829,22.68792,0,0,
324032509,36.93805,2.501525,0,0,
556910601,4.17053,-9.04156,0,5,
476144118,7.342452,-13.7969,0,0,
488434725,50.68867,8.883205,0,0,
589121138,6.975895,39.77895,0,0,
485880739,3.575507,38.4268,0,0,
477564985,43.37783,-5.36927,0,0,
501563275,9.072957,-7.77885,0,0,
471141261,54.86805,4.146015,0,0,
477129850,18.49174,16.48123,0,0,
603748061,49.24412,-12.3533,0,3,
469793303,54.08379,19.907,0,0,
505512874,19.71977,17.06382,0,0,
325919795,9.435987,25.80621,0,0,
322297406,39.15787,0.423516,0,0,
487664070,39.35782,0.971769,0,0,
488448839,11.38966,45.19151,0,0,
517319635,32.4014,-3.36155,0,0,
580203028,56.54987,3.170068,0,0,
507121819,44.60576,6.204713,0,0,
579462433,-3.58647,1.499384,0,0,
603423462,55.99025,3.740995,0,0,
603402458,57.57963,2.540126,0,0,
578917575,47.99717,-13.6671,0,0,
485835016,3.702519,37.53141,0,0,
478498617,25.27747,-6.3262,0,0,
478439166,32.27129,1.537267,0,0,
314831019,33.51852,10.38827,0,0,
484509440,29.96303,-2.68914,0,0,
565124865,2.362834,41.95115,0,5,
555088069,-36.1512,12.3575,0,0,
562541627,32.61462,-25.0683,0,0,
490916882,8.427506,44.2628,0,0,
480273887,31.19985,13.86626,0,0,
584146987,32.63547,8.424385,0,0,
467831649,31.01908,-9.02317,0,0,
486509644,34.7648,18.99794,0,0,
480792667,6.355446,-35.2274,0,0,
532355382,-1.38685,-1.64099,0,0,
503823047,51.74069,9.61551,0,0,
572735890,36.86762,-24.5485,0,0,
580194100,50.72148,-18.9926,0,0,
483068687,33.4883,21.39065,0,0,
488675026,11.8638,30.18455,0,0,
484559000,-2.18768,35.94461,0,0,
561792152,-25.0584,-25.449,0,0,
588695976,43.7155,29.57256,0,0,
469704261,-5.33585,-26.0323,0,0,
480705931,13.66096,-19.2361,0,0,
485834744,33.61781,3.81203,0,0,
490790207,-1.49652,38.70423,0,0,
476087653,31.57611,23.0858,0,0,
479683481,17.45664,-22.5992,0,0,
510702728,32.67904,17.00597,0,0,
488380827,16.84576,-9.45265,0,0,
486500736,26.05689,9.07436,0,0,
557037024,-2.34387,-17.4728,0,0,
568568071,58.23835,3.054135,0,0,
490259231,7.567448,-1.6866,0,0,
397345294,18.6922,-16.9583,0,0,
510658021,41.60513,4.333082,0,0,
589427013,-15.2448,-10.0373,0,0,
526643573,50.5338,14.31724,0,0,
397351623,39.19544,-6.45072,0,0,
557998843,42.31542,16.98475,0,0,
469661756,41.51883,3.05552,0,0,
485837504,29.56986,9.925096,0,0,
557874460,36.16326,14.92134,0,0,
522147522,3.466195,-9.76585,0,0,
486466923,20.62977,-10.5193,0,0,
501847408,56.74873,7.081515,0,0,
480647923,29.43597,-20.0727,0,0,
488462885,-8.06441,3.159068,0,0,
483018019,24.04214,30.59171,0,0,
486264574,19.8694,-11.4177,0,0,
479770916,-3.26763,40.776,0,0,
484679812,19.42542,19.90362,0,0,
558675748,51.10054,1.57418,0,0,
476823462,33.34037,-2.57479,0,0,
480171386,42.12397,20.81284,0,0,
476126528,41.29136,-24.6394,0,0,
502120615,44.96797,-11.1201,0,0,
487601493,37.54302,21.12084,0,0,
478892782,29.70248,-16.2577,0,0,
324532703,23.50262,16.26071,0,0,
476218657,38.91735,14.29163,0,0,
507914933,-0.15027,-32.3827,0,0,
514530024,45.94758,4.270641,0,0,
476048909,14.24589,-30.4067,0,0,
563220620,36.15313,-21.9574,0,0,
515771244,63.81699,-1.49189,0,0,
483024426,35.74402,3.878941,0,0,
485835055,5.318261,40.49479,0,0,
558472698,49.58874,-10.1965,0,0,
480353286,38.49203,21.02228,0,0,
577821067,18.50259,-20.7832,0,0,
564677541,1.208441,-15.314,0,5,
512322162,61.07479,-1.92317,0,0,
467003163,23.82891,19.09813,0,0,
525011903,32.15838,44.81059,1,0,
537256313,11.40163,15.00225,1,0,
519832676,45.96121,48.26449,1,0,
569095789,-43.5143,10.51561,1,0,
545608578,32.14597,51.40034,1,0,
561467633,27.35837,53.3694,1,0,
528706755,45.39397,43.44863,1,0,
530055374,48.58099,59.48021,1,0,
530097064,41.70289,48.36755,1,0,
488418919,37.46553,51.43227,1,0,
616647103,42.48732,50.05703,1,0,
601958555,24.38546,55.25724,1,0,
567776248,54.57206,34.00816,1,0,
542143598,48.09844,-2.73148,1,0,
531520401,32.46703,58.37368,1,0,
527942865,44.70942,60.85358,1,0,
539563223,40.34616,55.82043,1,0,
489308885,9.909774,14.77242,1,0,
508280385,50.88678,56.06215,1,0,
517673596,27.71021,56.08541,1,0,
528042185,52.16331,46.39108,1,0,
528638057,54.79888,45.18148,1,0,
601950719,44.14454,51.40849,1,0,
508282493,52.00658,50.01019,1,0,
529988200,30.17501,40.5619,1,0,
576132767,37.68453,52.40284,1,0,
587719226,41.97768,36.70882,1,0,
562381326,40.79765,53.07928,1,0,
528612139,41.10644,38.43171,1,0,
531517518,29.40757,63.00822,1,0,
613333217,47.53833,34.40959,1,0,
508421103,38.54076,31.8426,1,0,
569823971,41.45643,58.7749,1,0,
571508482,39.68627,41.49106,1,0,
530062215,41.22645,44.85345,1,0,
527891102,47.41868,57.84816,1,0,
519849529,56.20348,42.79136,1,0,
614230805,33.08516,57.64403,1,0,
488386431,10.40555,45.75847,1,0,
528631988,16.89514,-29.6507,1,0,
528601797,47.38829,41.1022,1,0,
488400701,0.542272,14.32648,1,0,
508413678,57.1035,42.35891,1,0,
614635228,43.48254,44.2239,1,0,
529908238,37.49242,50.07229,1,0,
531526662,21.50888,55.55392,1,0,
508410761,44.20939,57.59248,1,0,
530062268,-17.1605,28.13504,1,0,
537307503,28.74692,61.24772,1,0,
508285405,27.54732,49.17679,1,0,
548473051,26.93424,60.6328,1,0,
561464809,31.75048,30.42933,1,0,
571483807,38.28361,57.49427,1,0,
569101823,28.7298,54.52739,1,0,
548421866,26.46734,51.29628,1,0,
539540199,44.66073,60.22426,1,0,
531529716,31.37247,52.86578,1,0,
539563673,47.48677,59.91551,1,0,
528609885,45.86829,50.83496,1,0,
529856350,40.54325,54.49958,1,0,
545193484,-44.2913,15.24946,1,0,
508309649,17.70901,37.71135,1,0,
528617195,33.63918,44.15856,1,0,
528631714,49.38322,48.91686,1,0,
508390405,52.50576,50.63575,1,0,
526816192,-21.7852,22.81248,1,0,
571471295,46.96119,51.21108,1,0,
541566142,21.75265,49.24166,1,0,
587770251,36.65416,60.77683,1,0,
526785799,36.39389,46.53093,1,0,
614197612,24.06872,53.88295,1,0,
528697733,50.27259,38.23474,1,0,
508390609,41.76235,51.3985,1,0,
527901472,28.05461,62.0504,1,0,
548434716,27.22746,52.41123,1,0,
528038990,50.04488,37.67029,1,0,
548408551,39.09507,52.95774,1,0,
520470950,53.99899,56.83122,1,0,
567731428,47.44965,42.15569,1,0,
637034000,30.46805,34.85208,1,0,
545152345,-1.94031,15.86262,1,0,
569867780,13.09458,6.436621,1,0,
541545716,37.27272,36.23495,1,0,
545171030,27.14022,37.34343,1,0,
576090160,27.99178,54.78167,1,0,
528638602,37.48345,62.62867,1,0,
545206633,58.2498,-14.7764,1,0,
569869510,27.13271,45.26282,1,0,
571520182,10.08276,20.99745,1,0,
576132827,-43.9638,18.5944,1,0,
613442532,58.6142,-16.7944,1,0,
542086000,55.34228,44.01228,1,0,
571500474,37.65805,40.70358,1,0,
548494556,29.32326,55.58867,1,0,
614659629,35.63687,41.2702,1,0,
531532489,28.23621,58.18614,1,0,
528637071,58.86471,46.12906,1,0,
548459652,15.72292,54.37236,1,0,
517693603,31.44243,49.06088,1,0,
567763632,46.65375,49.54265,1,0,
520636424,48.3237,56.45087,1,0,
508376177,51.97259,49.31831,1,0,
539547437,36.2723,59.18169,1,0,
548473245,41.41081,61.03131,1,0,
541551362,37.40181,23.15834,1,0,
539661667,50.73529,57.73806,1,0,
527946361,30.55349,46.9889,1,0,
531526539,32.78165,46.65243,1,0,
539542218,49.02394,34.79611,1,0,
528671590,55.01236,37.78276,1,0,
569820026,25.11232,28.36248,1,0,
530058283,29.29623,48.93473,1,0,
525007375,30.56751,53.65035,1,0,
571450845,43.91712,52.03592,1,0,
613944404,30.98381,60.06008,1,0,
542131227,55.27295,38.62893,1,0,
587762000,34.76673,54.10041,1,0,
530094213,-5.73151,17.3855,1,0,
548461580,39.47642,51.77378,1,0,
541541635,30.9453,54.91849,1,0,
539578371,44.32446,59.90426,1,0,
569820130,22.49537,35.72619,1,0,
528758496,48.2238,47.7687,1,0,
539659702,60.36443,7.119239,1,0,
587784061,49.82015,24.26809,1,0,
529988599,40.67329,49.81458,1,0,
505689242,35.05189,44.63151,1,0,
528605746,40.69303,36.05467,1,0,
541548139,29.0215,41.78872,1,0,
576113488,28.94084,58.78271,1,0,
526714785,32.49646,53.50274,1,0,
528638213,54.83424,49.55409,1,0,
508400454,47.26862,49.15801,1,0,
571624532,36.72568,38.78901,1,0,
529979375,47.11167,58.7344,1,0,
596052605,43.82496,32.34699,1,0,
520470657,42.08094,56.48647,1,0,
508372969,33.67596,64.59746,1,0,
528617665,40.13519,31.03761,1,0,
508400049,-1.03019,13.80288,1,0,
508378649,-21.2776,22.67278,1,0,
508427757,3.879765,5.33938,1,0,
571485304,44.34734,50.31775,1,0,
528019077,48.13784,46.08263,1,0,
488707479,12.58259,-9.43597,1,0,
508417989,42.9147,41.86055,1,0,
526732858,34.74656,56.35178,1,0,
539560727,34.76391,49.14555,1,0,
531523709,29.85295,50.49985,1,0,
545188312,43.81352,55.27395,1,0,
537261100,34.4296,58.93776,1,0,
528025071,51.04361,38.50614,1,0,
529822280,35.50441,45.73048,1,0,
528613096,33.76878,56.35682,1,0,
571527806,51.50493,57.88582,1,0,
527922515,36.10885,38.3482,1,0,
542137330,50.04522,42.65018,1,0,
613445682,44.30493,36.78801,1,0,
520623958,53.5776,54.85927,1,0,
531517778,26.69854,61.74757,1,0,
571691416,30.28395,41.7709,1,0,
571735073,48.52031,36.72686,1,0,
526714733,35.74851,42.73186,1,0,
571427581,45.44645,52.04232,1,0,
526733569,34.46021,41.74532,1,0,
508380891,54.15601,48.80816,1,0,
569821470,48.55935,40.56782,1,0,
500955009,36.14028,45.51,1,0,
561466001,28.83818,43.85849,1,0,
541546139,33.62333,40.26146,1,0,
527907460,44.86118,53.87272,1,0,
611764247,10.40661,20.55305,1,0,
571426284,35.43143,42.63221,1,0,
517693519,21.69224,55.35519,1,0,
595562635,0.04242,47.08379,1,0,
561435279,23.31961,49.84047,1,0,
517673954,26.88562,54.78251,1,0,
571464200,38.50504,31.85992,1,0,
528643271,4.464937,5.187855,1,0,
571624971,48.41769,52.04285,1,0,
530022494,51.95993,47.06736,1,0,
571721440,40.75049,46.47381,1,0,
529845713,34.27058,51.01031,1,0,
571429412,37.87853,59.13599,1,0,
527930921,25.64767,62.73952,1,0,
558159992,39.47073,51.31052,1,0,
545227537,-0.29119,-21.7545,1,0,
587776508,41.31425,38.15882,1,0,
505692551,32.6366,42.45705,1,0,
537204107,49.03616,47.15471,1,0,
571644618,41.02122,45.51208,1,0,
541540569,35.75818,54.67286,1,0,
508305938,43.81614,48.23969,1,0,
525133308,52.71907,11.49896,1,0,
529898751,42.72049,51.19349,1,0,
537266147,34.63647,46.88237,1,0,
528022041,46.60579,55.48249,1,0,
508387918,37.3054,-21.5025,1,0,
531517732,32.2324,50.37661,1,0,
489315717,43.61311,42.51928,1,0,
508280017,26.99247,49.28718,1,0,
508411248,44.73927,43.35218,1,0,
569100745,26.25937,48.34603,1,0,
531526842,26.85181,59.15527,1,0,
562377597,46.97758,42.40572,1,0,
545208779,29.55805,57.63614,1,0,
527941296,45.22568,51.15987,1,0,
571520908,39.81995,41.72866,1,0,
537284228,38.67695,55.90426,1,0,
571517193,36.14139,55.94337,1,0,
539556162,26.86167,56.64871,1,0,
528611949,45.09907,39.18577,1,0,
526725807,35.23976,58.52494,1,0,
526727406,34.72594,39.38162,1,0,
571642127,46.98589,52.33629,1,0,
520615638,54.37307,52.55061,1,0,
539537094,47.00498,45.06546,1,0,
525023625,30.77604,56.83946,1,0,
528602977,33.28743,47.88277,1,0,
542141883,37.26792,61.32637,1,0,
548416317,38.34486,48.16197,1,0,
528759382,48.20646,58.36818,1,0,
539653924,38.38439,50.87155,1,0,
613438337,43.00286,37.22809,1,0,
528657972,4.199803,4.642836,1,0,
489315599,48.47918,38.63487,1,0,
508279351,51.23638,51.31676,1,0,
567738879,25.37125,56.37275,1,0,
528619307,45.80179,49.02975,1,0,
539571778,46.86045,40.3465,1,0,
520480180,51.4782,55.53923,1,0,
541551240,33.64153,54.13262,1,0,
569818704,46.41123,60.17655,1,0,
508309244,57.23689,47.68816,1,0,
508280093,36.15924,53.74585,1,0,
537297470,37.60515,56.53558,1,0,
508366192,54.48373,41.70856,1,0,
571430815,56.942,38.45544,1,0,
508405843,-1.15141,8.460711,1,0,
528020422,50.89537,45.67424,1,0,
527890048,33.96858,24.86886,1,0,
531523518,43.15878,61.36365,1,0,
529997668,33.92676,38.54606,1,0,
571666289,48.43501,45.6959,1,0,
541571148,29.49624,34.27326,1,0,
508381568,45.7601,56.34536,1,0,
520462275,-20.3371,23.26311,1,0,
526791834,15.20989,55.31425,1,0,
520454345,53.91717,53.2331,1,0,
611915585,51.51003,45.16418,1,0,
529897150,14.70021,55.8396,1,0,
545216846,56.49477,54.64626,1,0,
616837506,25.8432,53.06654,1,0,
526800653,24.88332,58.60339,1,0,
529826240,38.11659,43.45908,1,0,
571450870,36.9462,57.18723,1,0,
548440226,30.08032,62.24994,1,0,
519877177,32.93957,55.51419,1,0,
542174958,51.58796,44.31566,1,0,
592483575,44.15115,44.11632,1,0,
520631294,53.33139,53.82947,1,0,
537182609,37.31093,43.71737,1,0,
508359535,36.6267,54.83103,1,0,
537218493,25.46201,54.31258,1,0,
571654895,33.72743,38.00889,1,0,
576117916,41.82081,43.35429,1,0,
592472734,24.33931,49.3949,1,0,
488392806,33.73745,43.84437,1,0,
614726150,55.84633,38.83204,1,0,
548425467,32.92893,45.65965,1,0,
537313158,15.13194,41.69861,1,0,
508405972,47.45291,55.48003,1,0,
569107566,41.2534,35.84929,1,0,
528614014,44.98563,46.79253,1,0,
539537652,-51.6063,15.77382,1,0,
539539309,39.78877,58.11591,1,0,
548457754,29.40656,60.10929,1,0,
488402499,37.27661,41.83901,1,0,
541551399,30.86427,42.87323,1,0,
576101141,43.00478,29.11372,1,0,
528015670,-0.46095,14.03622,1,0,
531523484,32.59045,51.65955,1,0,
528623840,30.59132,47.46605,1,0,
541562659,28.443,62.56194,1,0,
541563728,35.28257,50.91693,1,0,
529878215,36.63293,49.60457,1,0,
562381210,43.02731,53.11663,1,0,
561437013,24.17551,64.55126,1,0,
558211203,-72.4617,9.060075,1,0,
576112128,23.72379,51.83656,1,0,
529863215,43.77346,61.65022,1,0,
569075240,-44.0197,14.17225,1,0,
529877874,46.51648,38.30532,1,0,
508420652,-1.10384,10.70892,1,0,
520471727,14.43958,-4.13132,1,0,
571516327,30.94781,41.45187,1,0,
486940963,41.89088,59.41616,1,0,
567747448,35.64705,40.02574,1,0,
529909601,28.90645,44.43517,1,0,
539561039,39.24161,54.01966,1,0,
529833429,28.97426,49.58275,1,0,
539542640,36.7669,57.99608,1,0,
541540615,46.70811,36.99704,1,0,
529889679,32.57975,44.30253,1,0,
537313600,29.38987,61.76497,1,0,
569844159,33.27226,51.93026,1,0,
528625591,30.30425,52.23026,1,0,
545188095,40.54904,52.50324,1,0,
505690787,47.19388,37.96833,1,0,
528636794,36.63116,47.74839,1,0,
576107598,31.63421,52.03763,1,0,
517689107,25.53142,58.62661,1,0,
611823070,43.67236,38.91807,1,0,
508298270,50.64463,51.8847,1,0,
545612828,32.63917,53.76268,1,0,
527952884,27.71837,22.19336,1,0,
488701127,9.865232,15.00476,1,0,
565871768,-58.2942,-15.0177,0,0,1
469801138,-84.8731,-27.5488,0,1,0
605889373,-9.16383,-60.4065,0,3,3
581020172,-73.5533,-31.3502,0,0,1
481127932,-77.4198,-21.4239,0,1,0
522257166,-6.69952,-55.4828,0,0,3
591517805,-9.40087,-3.5134,0,3,6
479771670,49.12676,-0.15772,0,0,5
583822407,-31.2552,-13.1113,0,0,4
585080288,-14.874,-7.8861,0,3,6
572410577,-30.8582,9.679151,0,2,5
580537822,-16.1764,-45.5108,0,0,3
475549334,-89.2361,-3.74038,0,1,0
592819166,-12.5598,-27.5703,0,3,6
555241040,-82.5716,-0.41799,0,0,1
561533860,-13.7451,-45.6342,0,0,3
581058351,-59.5381,-6.03886,0,0,1
473951795,-36.3936,6.027423,0,0,4
530737765,-28.0239,15.35295,0,0,2
523748610,-15.2632,-59.0677,0,0,3
584872371,-8.18137,-9.27273,0,0,6
555341581,-16.6182,-59.2208,0,0,3
488491756,-84.4719,-8.54206,0,0,0
562432852,-3.74315,-52.0662,0,5,3
486754703,-61.4247,-33.2295,0,1,1
482773968,-12.3417,-59.6434,0,0,3
486514107,-86.6967,-1.28916,0,0,1
491029832,-59.4914,2.426665,0,2,1
583141894,-9.11926,-18.146,0,6,6
592712536,-20.5854,14.40157,0,2,2
472517038,-77.1337,-18.2087,0,2,0
574038330,-24.3877,17.22216,0,2,2
486755781,-84.5012,-19.8499,0,1,0
479107488,-36.7478,8.995523,0,0,4
439372920,-56.4758,-1.24377,0,0,5
569457730,-73.7683,-5.39592,0,0,1
560965993,-13.187,-56.324,0,0,3
582647492,-11.7875,-4.67282,0,6,5
566671538,-28.4602,-11.1435,0,0,4
587064346,-13.4487,-2.89414,0,6,6
579662957,-77.5547,-29.3354,0,3,1
570098593,-3.58071,-7.36488,0,3,6
574399717,-77.6471,-31.2865,0,1,1
575782162,-31.2685,-26.8372,0,6,6
397243949,-85.2243,-4.31072,0,0,1
583719952,-38.2521,-3.02901,0,0,4
475580568,-55.6849,-24.8284,0,2,1
475068599,-49.6229,-28.5174,0,2,4
477278032,-21.6347,-44.922,0,0,3
554443833,-20.8144,-50.1036,0,0,3
471085676,-76.5103,-20.5762,0,1,1
585841870,-62.3068,-25.6702,0,3,1
475049291,-41.209,-2.5871,0,2,1
547262673,-23.2283,13.51357,0,2,2
565888394,-49.9399,5.321988,0,0,4
567901050,-69.3736,-25.0816,0,1,1
522416880,-35.2908,12.13967,0,0,4
488438177,-85.7663,-9.28456,0,1,0
487405644,-87.3103,-24.6811,0,1,1
517345160,-22.0294,15.96923,0,2,2
524689239,2.676848,-19.0059,0,3,6
478716304,-45.4503,-4.02851,0,2,4
582641339,-15.0064,-3.58667,0,3,6
574377603,-75.9513,-15.3268,0,1,0
480714960,-72.818,-25.2919,0,0,1
491031969,-81.3773,-14.4164,0,1,0
585805211,-62.7207,-26.1258,0,3,1
322197295,-34.487,14.80435,0,2,4
596619013,-55.9643,-9.241,0,3,4
555697303,-9.89399,-31.1407,0,5,6
484742372,-79.594,-7.08247,0,1,0
586073850,-72.3507,-32.6264,0,3,1
585947309,-72.2808,-36.4871,0,3,1
320455763,-74.108,-3.8082,0,1,1
482493761,-53.0111,3.293458,0,0,4
570010469,31.08938,24.65697,0,0,4
478793814,-83.3558,-20.9934,0,1,0
482764620,-35.9686,16.78984,0,0,5
562651165,-14.9466,-45.5864,0,5,3
586072464,-17.4592,-14.7751,0,6,6
527095729,-12.5949,-29.7039,0,5,3
500864898,-80.9995,-0.84376,0,1,1
488697964,-72.1495,-21.4551,0,0,1
594594470,-15.9364,-5.26894,0,3,2
561325425,-62.6786,-28.154,0,0,1
490912243,-54.5965,1.535066,0,2,1
565120091,-38.4212,0.928104,0,5,4
592952680,-24.3225,16.82857,0,2,2
476104386,-85.5049,-2.63882,0,2,1
584495731,-20.0128,-3.93879,0,3,6
590558808,-80.5075,-9.15107,0,3,1
519220630,-11.8264,-15.2175,0,6,6
487400838,-86.0549,-12.4569,0,1,0
510376592,16.19022,29.75228,0,0,6
585951863,-60.986,-29.4507,0,3,1
564410651,-11.4208,-46.9212,0,0,3
587055109,-18.4985,-8.5497,0,6,6
487176969,-68.9239,-6.70366,0,0,1
475895240,-66.3536,-23.7985,0,1,1
329224678,-57.0318,1.176992,0,2,4
464191630,-30.2855,-11.9118,0,0,4
329322109,-63.3497,-20.729,0,2,1
591622050,-15.7191,-6.2806,0,3,6
591278744,-82.2238,-11.1289,0,1,1
527579814,-11.8908,-48.8993,0,5,3
555345752,-12.8508,-57.3585,0,0,3
571314481,-70.4774,-15.974,0,1,1
609775336,-91.8194,-27.4488,0,3,1
564349611,-11.1216,-57.6665,0,5,3
560748672,-27.2797,17.8737,0,0,2
509683388,-82.0412,-9.64273,0,1,0
563620254,-69.6416,-15.5459,0,0,1
441000782,-14.2331,-59.5565,0,0,3
594047832,-9.53379,-6.11781,0,3,6
582917630,-3.55554,-12.4363,0,3,6
509779247,-83.7109,-16.6911,0,1,0
536306115,-7.97324,-44.3391,0,5,3
570428636,-21.5997,-11.7414,0,6,6
583104750,-1.81602,13.51364,0,0,4
563373346,-19.7125,-53.8589,0,0,3
585925172,-15.6324,-13.4226,0,6,6
466114829,-85.5327,-4.54252,0,1,1
586566174,-24.7071,15.95037,0,2,2
481093525,-82.653,-31.4283,0,1,0
518753555,-76.2708,-25.1244,0,6,1
565213849,-18.1646,-3.22852,0,3,6
583148615,-18.3502,-12.3787,0,6,6
323540736,-88.7256,-21.7413,0,0,0
519549081,-13.7281,-25.1797,0,0,6
583426723,-72.5647,-16.6182,0,1,1
583817628,-11.2224,-28.8653,0,0,6
606346614,-12.8094,-59.0231,0,0,3
564346637,-56.3621,-11.5815,0,5,4
488493019,-83.9692,-5.53459,0,0,0
481003643,-18.4628,-59.1951,0,0,3
584670484,-72.3672,-22.8399,0,0,1
322536988,-56.0149,-24.2562,0,2,1
326786924,-52.8991,-12.4684,0,0,6
566648315,-25.66,17.10446,0,0,2
478958894,-69.1892,-29.204,0,1,1
509515969,-92.4844,-26.0091,0,1,1
571379507,-76.384,-37.4742,0,1,1
609183903,-72.3258,-33.5215,0,3,1
581340781,-19.2788,-53.2264,0,0,3
324266146,-43.6771,-0.07175,0,2,4
328031983,-53.7824,-18.7492,0,2,4
579978640,-43.2586,-9.85584,0,5,5
561814552,-62.1787,-6.21862,0,0,5
476093220,-25.597,-30.4365,0,2,6
482644550,-74.7134,-24.1489,0,0,1
565407476,-16.5732,-20.5841,0,0,5
491026389,-49.0439,4.408416,0,2,5
566761793,-42.2769,2.986744,0,0,4
323501938,-20.4054,12.99716,0,2,2
580162060,-78.7957,-28.5012,0,1,1
587062699,-16.1978,-9.35316,0,6,6
473909767,-25.7465,-16.8382,0,0,6
566466395,-40.2332,-0.57798,0,0,1
522723828,16.69044,31.85721,0,0,5
323452196,-66.2141,-20.5398,0,2,1
482654108,-28.0961,-31.7338,0,0,6
569810649,8.86439,10.56668,0,3,6
569299459,-47.0688,9.081774,0,0,4
570006759,8.82836,2.065685,0,0,5
509522358,-80.9727,-28.7519,0,1,1
593655447,-8.54377,-5.475,0,3,6
501570114,-10.8591,-13.6814,0,3,6
596213704,-10.0895,-38.8132,0,0,6
475047891,-21.2486,12.78131,0,2,2
524693113,-16.4968,-21.1589,0,3,6
584561230,4.009765,-34.4228,0,3,6
500864322,-79.4784,-4.97151,0,1,1
575646054,-38.8178,5.436075,0,2,4
575910132,-6.07483,-10.1855,0,3,2
481003593,-15.7981,-28.5466,0,0,6
569998790,-70.5642,-31.6727,0,1,1
623427407,-27.9992,13.1437,0,2,5
486875162,-26.7014,-7.40847,0,0,6
476754635,-42.5407,-5.90194,0,2,4
583434059,-66.2998,-29.7263,0,1,1
592833901,4.502106,-34.247,0,3,6
592816620,-19.4484,-26.0023,0,3,6
593436526,-14.8663,-53.7577,0,3,3
476099282,-48.8923,-0.0872,0,2,4
609435731,-65.3631,-32.2188,0,3,1
524647261,-37.2339,2.755398,0,0,4
482491330,-82.5556,-22.3099,0,1,0
583141979,-15.7483,-13.4172,0,6,6
581403121,-75.3269,-7.4187,0,1,1
555001065,-45.3781,6.614971,0,0,4
466705337,-28.0569,17.80057,0,0,2
313861539,-87.5243,-10.3366,0,1,0
571715883,-67.4601,-17.1373,0,1,1
580162374,-79.4386,-16.8246,0,1,1
593448793,-5.3976,-56.2759,0,3,3
560738452,-57.836,-28.7838,0,0,1
480640846,-81.8483,-29.9491,0,0,0
482690728,-72.8911,-1.22385,0,2,0
569997187,-72.3341,-28.3589,0,1,1
469614747,-79.8181,-4.10593,0,1,1
485245025,-77.4951,-25.919,0,1,1
606245618,-20.4517,-51.4346,0,0,3
504608602,-31.3867,16.47165,0,2,4
587045566,-13.7786,-19.9937,0,6,6
561534047,-27.6423,8.004046,0,0,4
476615310,-14.6188,-55.1295,0,0,3
328015342,-42.5238,15.67123,0,2,4
464368713,-83.8442,-14.6833,0,1,0
480183339,-51.5205,0.626362,0,2,4
584280397,-30.7234,-7.69057,0,0,4
